B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9204,,,, ,2,Gasohol 90,1,10.7542372881,12.69,10.7542372881,1.9357627119,12.69,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9203,,,, ,2,Gasohol 90,0.24,10.7542372881,12.69,2.5423728814,0.4576271186,3,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9202,,,, ,2,Gasohol 90,0.39,10.7542372881,12.69,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9201,,,, ,5,DieselPro B5 S50 UV,2.53,10.0338983051,11.84,25.4237288136,4.5762711864,30,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9200,,,, ,5,DieselPro B5 S50 UV,4.22,10.0338983051,11.84,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9199,,,, ,5,DieselPro B5 S50 UV,2.53,10.0338983051,11.84,25.4237288136,4.5762711864,30,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9198,,,, ,4,Gasohol 98,2.65,12.7881355932,15.09,33.8983050847,6.1016949153,40,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9197,,,, ,2,Gasohol 90,0.63,10.7542372881,12.69,6.7796610169,1.2203389831,8,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9196,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9195,,,, ,5,DieselPro B5 S50 UV,2.53,10.0338983051,11.84,25.4237288136,4.5762711864,30,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9194,,,, ,5,DieselPro B5 S50 UV,1.01,10.0338983051,11.84,10.1694915254,1.8305084746,12,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9193,,,, ,2,Gasohol 90,0.47,10.7542372881,12.69,5.0847457627,0.9152542373,6,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9192,,,, ,2,Gasohol 90,0.39,10.7542372881,12.69,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9191,,,, ,5,DieselPro B5 S50 UV,3,10.0338983051,11.84,30.1016949153,5.4183050847,35.52,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9190,,,, ,5,DieselPro B5 S50 UV,3.38,10.0338983051,11.84,33.8983050847,6.1016949153,40,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9189,,,, ,2,Gasohol 90,3.15,10.7542372881,12.69,33.8983050847,6.1016949153,40,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9188,,,, ,5,DieselPro B5 S50 UV,4.22,10.0338983051,11.84,42.3728813559,7.6271186441,50,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9187,,,, ,5,DieselPro B5 S50 UV,1.27,10.0338983051,11.84,12.7118644068,2.2881355932,15,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9186,,,, ,5,DieselPro B5 S50 UV,2.96,10.0338983051,11.84,29.6610169492,5.3389830508,35,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9185,,,, ,2,Gasohol 90,1.18,10.7542372881,12.69,12.7033898305,2.2866101695,14.99,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9184,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9183,,,, ,2,Gasohol 90,0.95,10.7542372881,12.69,10.1694915254,1.8305084746,12,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9182,,,, ,2,Gasohol 90,0.39,10.7542372881,12.69,4.2372881356,0.7627118644,5,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9181,,,, ,2,Gasohol 90,0.79,10.7542372881,12.69,8.4745762712,1.5254237288,10,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9180,,,, ,5,DieselPro B5 S50 UV,2,10.0338983051,11.84,20.0677966102,3.6122033898,23.68,18,1,,,,,GLL
B,22-05-2019,2019-05-22 00:00:00 -0500,1,99,B001,9179,,,, ,5,DieselPro B5 S50 UV,2.53,10.0338983051,11.84,25.4237288136,4.5762711864,30,18,1,,,,,GLL
