,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296369,,,, ,7,GLP,5.43,1.09,1.29,5.93,1.07,7,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296368,,,, ,7,GLP,4.65,1.09,1.29,5.08,0.92,6,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296367,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296366,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296365,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296364,,,, ,7,GLP,10.08,1.09,1.29,11.02,1.98,13,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296363,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296362,,,, ,7,GLP,9.54,1.09,1.29,10.42,1.88,12.3,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296361,,,, ,7,GLP,12.40,1.09,1.29,13.56,2.44,16,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296360,,,, ,2,Gasohol 90,1.68,10.08,11.89,16.95,3.05,20,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296359,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296358,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296357,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
