,"30-09-2019",,,,"BB06",7521,,,,,2,"GAS 90",9.155,12.0338983051,14.2,110.1694915254,19.8305084746,130,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7522,,,,,2,"GAS 90",7.254,12.0338983051,14.2,87.2881355932,15.7118644068,103,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7523,,,,,5,"DIESEL B5 S50",8.671,11.093220339,13.09,96.186440678,17.313559322,113.5,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7524,,,,,2,"GAS 90",1.408,12.0338983051,14.2,16.9491525424,3.0508474576,20,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7525,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7526,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7527,,,,,2,"GAS 90",3.592,12.0338983051,14.2,43.2203389831,7.7796610169,51,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7528,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7529,,,,,5,"DIESEL B5 S50",5.348,11.093220339,13.09,59.3220338983,10.6779661017,70,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7530,,,,,2,"GAS 90",2.183,12.0338983051,14.2,26.2711864407,4.7288135593,31,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7531,,,,,5,"DIESEL B5 S50",2.063,11.093220339,13.09,22.8813559322,4.1186440678,27,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7532,,,,,2,"GAS 90",3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7533,,,,,5,"DIESEL B5 S50",5.348,11.093220339,13.09,59.3220338983,10.6779661017,70,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7534,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7535,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7536,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7537,,,,,2,"GAS 90",2.465,12.0338983051,14.2,29.6610169492,5.3389830508,35,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7538,,,,,2,"GAS 90",4.577,12.0338983051,14.2,55.0847457627,9.9152542373,65,,,,,,,"GLL"
